Transaction ID,Date and Time,Sender Account No.,Sender Country,Receiver Account No.,Amount,Week
QOTBN5268193537,6/10/2024 20:42,162238000000000.0,Vietnam,53514732155,1131.16,24
RJPUX3859680628,6/10/2024 20:47,427236000000000.0,Czech Republic,58326491823,1259.32,24
NZMJD9707990184,6/10/2024 20:49,563669000000000.0,Indonesia,66461049536,24.05,24
UXGVM9443395698,6/10/2024 20:50,925546000000000.0,Libya,16188615930,1648.44,24
HUGQR5371449793,6/10/2024 20:51,269490000000000.0,Brazil,11837705934,1334.08,24
KDMOK7881545628,6/10/2024 20:56,592353000000000.0,Pakistan,57683705376,527.21,24
EOBMM1779133610,6/10/2024 20:57,926207000000000.0,Ecuador,33623640920,438.72,24
LLPOK6933851046,6/10/2024 20:57,141092000000000.0,Tunisia,63818715580,273.37,24
TJYBO9311809425,6/10/2024 21:02,60760100000000.0,Oman,63723740715,621.7,24
JLLYC4145491711,6/10/2024 21:03,232337000000000.0,Iran,66723552729,1691.02,24
GPEQV0803311206,6/10/2024 21:10,764103000000000.0,Greece,53587763893,1665.19,24
OIGAG0645708030,6/10/2024 21:13,181649000000000.0,Hungary,63692670669,1931.47,24
GTFEC9910067437,6/10/2024 21:18,912002000000000.0,Philippines,57621723782,958.13,24
MRETX1467711625,6/10/2024 21:18,809555000000000.0,UAE,53348370773,1405.62,24
QEHAZ5257801378,6/10/2024 21:22,657338000000000.0,Sudan,22521085872,1030.04,24
MLSZD2292500334,6/10/2024 21:27,744514000000000.0,Netherlands,56799989950,988.15,24
KPYHC1858566397,6/10/2024 21:29,928987000000000.0,Tanzania,53811376837,1876.62,24
ORSMU1350000279,6/10/2024 21:32,815068000000000.0,Iran,57263345281,1030.93,24
JJNHE0162678556,6/10/2024 21:33,110871000000000.0,Iran,53188607154,829.22,24
EKEZF9378917318,6/10/2024 21:34,806599000000000.0,Netherlands,14892444426,874.75,24
JQATG2869766149,6/10/2024 21:39,700233000000000.0,Turkey,56557946300,222.36,24
HUGTI8913619978,6/10/2024 21:40,751034000000000.0,Peru,67550612275,522.06,24
ZVTWO1483373973,6/10/2024 21:41,7520670000000.0,Germany,63909073619,247.67,24
XMUZX1885376697,6/10/2024 21:52,671950000000000.0,Uzbekistan,16980737865,1323.69,24
LIIWL2953989121,6/10/2024 21:57,313468000000000.0,Colombia,37295984269,1088.43,24
BFVNC5424447783,6/10/2024 22:00,54902100000000.0,Cyprus,67067465807,892.49,24
YXAPS9151859106,6/10/2024 22:00,106326000000000.0,Ecuador,69195251712,67.79,24
UQWDO5621666151,6/10/2024 22:02,549281000000000.0,Vietnam,25730854009,762.2,24
TVXFP0581009067,6/10/2024 22:02,924612000000000.0,Argentina,62894519313,542.43,24
JEHNK6795041431,6/10/2024 22:03,610883000000000.0,Israel,56269880968,1843.01,24
MUCXC7626363742,6/10/2024 22:03,132041000000000.0,South Africa,56793819794,1901.95,24
MAGSB2327599183,6/10/2024 22:08,82554500000000.0,UAE,53560447177,1843.21,24
VUPUQ2956177618,6/10/2024 22:08,493822000000000.0,Venezuela,56187039572,407.09,24
WGDSP0823764551,6/10/2024 22:11,860335000000000.0,Cuba,66897021804,1339.59,24
WFCJF7186815184,6/10/2024 22:15,89047300000000.0,Poland,57836165792,503.43,24
XHXDA5581012065,6/10/2024 22:23,693017000000000.0,Morocco,22129352119,904.28,24
KTCZO6579568896,6/10/2024 22:30,680103000000000.0,Hong Kong,53097441731,531.5,24
UKGXZ7181155257,6/10/2024 22:35,26419500000000.0,Tanzania,36654544415,1305.79,24
BNEQT8062431886,6/10/2024 22:47,212822000000000.0,Kenya,67001357590,408.05,24
RFFPG3012371299,6/10/2024 22:47,975466000000000.0,Fiji,67043471561,1670.99,24
BHMFA2424092426,6/10/2024 22:51,704414000000000.0,Oman,57883107889,1195.64,24
TEENI8994555565,6/10/2024 22:53,308635000000000.0,Costa Rica,37423898191,1579.05,24
VOYPS3648866120,6/10/2024 22:54,598918000000000.0,New Zealand,53706257767,453.92,24
VWTFA6572111946,6/10/2024 23:07,941851000000000.0,Myanmar,63709425774,1548.31,24
BWKAV6469207206,6/10/2024 23:16,898443000000000.0,Saudi Arabia,67950038897,1575.49,24
TRKEV6700182601,6/10/2024 23:26,291647000000000.0,Argentina,56019445505,497.4,24
HCGCR6862343074,6/10/2024 23:27,972517000000000.0,Serbia,57480122765,455.91,24
QYVRG6077631983,6/10/2024 23:28,537735000000000.0,Uganda,10065133786,1610.0,24
KQKXN3382307476,6/10/2024 23:32,747124000000000.0,Sri Lanka,69370710761,1196.37,24
LMEVY6569802139,6/10/2024 23:33,358959000000000.0,Indonesia,63095879045,1097.14,24
BILEL5307558279,6/10/2024 23:33,361895000000000.0,Costa Rica,63868329117,1533.11,24
AYVQO7680423390,6/10/2024 23:34,825105000000000.0,Czech Republic,50502556648,9.6,24
LBSLQ7526543969,6/10/2024 23:36,272991000000000.0,UAE,33405658590,1519.38,24
UIMZE6117908630,6/10/2024 23:36,308194000000000.0,Slovakia,20274566553,1698.89,24
KZFSI1275695056,6/10/2024 23:39,650584000000000.0,Cambodia,61784475781,1291.04,24
TZAYY9566194012,6/10/2024 23:39,998796000000000.0,Argentina,63890026443,382.85,24
EBQBY9624796845,6/10/2024 23:44,114514000000000.0,Qatar,34635458879,1850.6,24
TABYV8255316522,6/10/2024 23:46,226367000000000.0,Turkey,26821919059,363.35,24
WSEEW8167006141,6/10/2024 23:49,974860000000000.0,Namibia,39323222395,363.73,24
QFQOO1346536141,6/10/2024 23:51,971401000000000.0,Belgium,12807023782,1831.04,24
PRALY9103412856,6/10/2024 23:59,699009000000000.0,Ireland,66388124070,873.39,24
MQXZS0986612956,6/11/2024 0:00,789395000000000.0,Myanmar,13636801561,915.56,24
JVOGS3228555868,6/11/2024 0:07,995177000000000.0,Turkey,63474910342,1620.78,24
FCPZC7605918428,6/11/2024 0:10,336226000000000.0,Hungary,63309060752,1148.4,24
CEAGL2516542843,6/11/2024 0:29,589367000000000.0,Cyprus,65782600925,809.85,24
JKDAN5235017140,6/11/2024 0:31,671841000000000.0,Hungary,15648806258,107.96,24
EJSQB8734954955,6/11/2024 0:35,363960000000000.0,Chile,11387972986,1633.66,24
INIJH9686025435,6/11/2024 0:35,586862000000000.0,Chile,57818850963,558.9,24
KORTQ9749194306,6/11/2024 0:35,88076900000000.0,Netherlands,58727821211,1449.0,24
TDSUS2348786839,6/11/2024 0:48,91617900000000.0,Kuwait,59641160988,1790.62,24
WWGFC1652723503,6/11/2024 0:49,86887600000000.0,Australia,63874782040,1862.54,24
JPSXK8247374292,6/11/2024 0:54,656001000000000.0,Luxembourg,56152126456,937.09,24
CZUFY6744808221,6/11/2024 0:55,39146800000000.0,Denmark,30291577746,1346.71,24
AYVHJ7999037910,6/11/2024 0:56,864984000000000.0,Costa Rica,53777728240,736.64,24
XNIOR2269056916,6/11/2024 1:01,141757000000000.0,Nepal,53284767604,240.9,24
WZLEG3723519447,6/11/2024 1:06,735944000000000.0,Israel,12463119064,886.39,24
ZXWHN6197139920,6/11/2024 1:13,23372000000000.0,Libya,57681872857,1344.08,24
XHYCQ7819585179,6/11/2024 1:16,749463000000000.0,Kuwait,17310790976,1521.03,24
MHJFY3937227720,6/11/2024 1:17,78446700000000.0,Tanzania,37295984269,1922.11,24
ABUVY2702686302,6/11/2024 1:22,7000770000000.0,Luxembourg,67714908836,299.41,24
ZINWV6068297599,6/11/2024 1:30,943615000000000.0,Chile,57506161975,34.82,24
TFMLS2656121715,6/11/2024 1:34,439767000000000.0,Sri Lanka,63861474050,267.46,24
YECJR0655180666,6/11/2024 1:40,446143000000000.0,Ukraine,63095879045,702.51,24
SRHCU5401906997,6/11/2024 1:47,878945000000000.0,Bhutan,56219681675,1009.37,24
JQXJQ4559964433,6/11/2024 1:49,347180000000000.0,Costa Rica,68915072765,1836.54,24
QGEPT8693068253,6/11/2024 1:53,325133000000000.0,Finland,68552335249,73.94,24
KQLTW1957469007,6/11/2024 1:56,935149000000000.0,Denmark,56826756090,820.93,24
VULQN9440450036,6/11/2024 1:57,237135000000000.0,Syria,56006132458,1438.83,24
RURLI4977195313,6/11/2024 2:00,749297000000000.0,Afghanistan,56121197068,1436.18,24
VHVKY0156750912,6/11/2024 2:09,937133000000000.0,Peru,66730444005,1559.26,24
LPQOB8526003236,6/11/2024 2:09,505955000000000.0,Malaysia,63760676070,1304.27,24
KYRBF5917735401,6/11/2024 2:09,704364000000000.0,Egypt,56367450788,751.97,24
MDAPR7591218815,6/11/2024 2:17,313436000000000.0,Philippines,53350977259,729.27,24
TSWNY1252099887,6/11/2024 2:20,997967000000000.0,Thailand,30071391610,781.97,24
ESSYY2354066738,6/11/2024 2:25,580050000000000.0,Cyprus,68225658512,957.99,24
HRPLB3958266871,6/11/2024 2:32,328579000000000.0,Iran,63705813368,1243.19,24
KYCME7038475557,6/11/2024 2:35,921617000000000.0,Ukraine,36336292861,114.2,24
ZXAYR8022224830,6/11/2024 2:41,988659000000000.0,Tunisia,53216174702,758.19,24
PMDHO9683849512,6/11/2024 3:07,20257000000000.0,Brazil,38099927034,1605.01,24
FUFSO8125170139,6/11/2024 3:12,465355000000000.0,Cuba,53360955323,834.78,24
DORQG5492961094,6/11/2024 3:12,806064000000000.0,Fiji,56809971441,1240.98,24
DGXFH4092056750,6/11/2024 3:14,620130000000000.0,New Zealand,10900272766,1685.11,24
ABNKF4417040881,6/11/2024 3:21,693446000000000.0,UAE,22963294285,1998.8,24
NNHJZ2415066630,6/11/2024 3:31,650398000000000.0,Nigeria,67076705186,742.22,24
XJBWN0832464425,6/11/2024 3:34,778944000000000.0,Bulgaria,66668340410,986.44,24
LDJCP4585807259,6/11/2024 3:36,194908000000000.0,Peru,66705831586,738.55,24
TAVWN2641390516,6/11/2024 3:38,482999000000000.0,Denmark,67402108820,381.93,24
BCIHV2963047910,6/11/2024 3:38,393656000000000.0,Sri Lanka,56011263061,200.95,24
KCVOQ1287334921,6/11/2024 3:40,751250000000000.0,Sudan,63547481153,1390.7,24
ITTKW9565940228,6/11/2024 3:44,451671000000000.0,Switzerland,67773854988,1020.3,24
AEWNK3035810428,6/11/2024 3:47,649176000000000.0,Yemen,63194558009,941.02,24
PHURW3341172059,6/11/2024 3:49,877504000000000.0,Luxembourg,61153248667,1684.0,24
HORNH2744813229,6/11/2024 3:51,6897410000000.0,Panama,56902181582,1196.54,24
APRNM8262197228,6/11/2024 3:54,962959000000000.0,Cyprus,66670890625,372.89,24
MNOWH3858864671,6/11/2024 4:04,150455000000000.0,USA,11773414790,39.6,24
QJDLQ2568208492,6/11/2024 4:13,152216000000000.0,South Korea,56840596472,154.92,24
FLAHV4708354219,6/11/2024 4:14,285299000000000.0,Indonesia,67938422290,1123.2,24
IIQWR0335906232,6/11/2024 4:16,30480000000000.0,Uzbekistan,60956213894,808.52,24
UUNTX0002152625,6/11/2024 4:21,569689000000000.0,Qatar,39939086567,1766.08,24
YHUGD9275047676,6/11/2024 4:23,393350000000000.0,Bahrain,36370438058,754.7,24
UMAKI0918867242,6/11/2024 4:29,518534000000000.0,Finland,61887129740,952.82,24
UWRFQ4260568245,6/11/2024 4:32,832807000000000.0,Cuba,63868329117,715.9,24
HJIDC2918168996,6/11/2024 4:33,213537000000000.0,Austria,53218443590,1565.93,24
EMXJV1618577841,6/11/2024 4:33,67376600000000.0,Brazil,57709222011,1707.7,24
KZQTM9296722135,6/11/2024 4:35,805723000000000.0,Bangladesh,16087175382,1614.73,24
HWRPF8884297647,6/11/2024 4:40,367720000000000.0,Mexico,39211289098,450.71,24
HRPBK6309354354,6/11/2024 4:47,405507000000000.0,Jordan,66821060280,932.11,24
FFTTU8765723423,6/11/2024 4:51,949464000000000.0,Australia,56976439081,615.14,24
LNLNU7447260063,6/11/2024 4:54,342429000000000.0,Ireland,22185269687,1971.52,24
XULJF2121980168,6/11/2024 5:02,901450000000000.0,Mauritius,61873748409,681.32,24
JBZKZ0596401472,6/11/2024 5:05,557785000000000.0,Israel,56792028376,822.52,24
QIXBW1827003107,6/11/2024 5:06,84995700000000.0,Slovenia,18650866807,1573.97,24
IEKXD0374194883,6/11/2024 5:11,601747000000000.0,Spain,55374923507,611.75,24
UCCJK9058060342,6/11/2024 5:12,96016600000000.0,Ireland,66606616160,1789.21,24
IDYLW7337473104,6/11/2024 5:18,906389000000000.0,Zambia,63140811126,585.45,24
IZWVC5894099109,6/11/2024 5:18,321560000000000.0,Vietnam,24377528846,911.01,24
HPZKP5726819844,6/11/2024 5:19,334696000000000.0,Sudan,65386518453,846.51,24
FRRTI8793902282,6/11/2024 5:24,395886000000000.0,Panama,53873930041,268.12,24
ODYDX4585488741,6/11/2024 5:27,318190000000000.0,UK,11641153532,162.22,24
ZZZCO1933463350,6/11/2024 5:28,11581700000000.0,South Korea,56526510255,754.21,24
AUACL9107104828,6/11/2024 5:32,972983000000000.0,New Zealand,56343191872,1860.72,24
NJXIU1070388408,6/11/2024 5:35,355057000000000.0,Angola,56580390991,870.37,24
BRQWM8450088779,6/11/2024 5:38,971401000000000.0,Belgium,22583434886,1339.98,24
NHKST8341352599,6/11/2024 5:44,797047000000000.0,Syria,63682723641,592.62,24
AZNJB2109125152,6/11/2024 5:46,805341000000000.0,Czech Republic,65997689852,159.18,24
LRMZE7554075018,6/11/2024 5:48,124214000000000.0,Lebanon,63890587640,326.37,24
PZTZB1942444570,6/11/2024 5:50,101244000000000.0,Peru,54051247577,981.33,24
NJRMS4836682936,6/11/2024 5:54,627277000000000.0,Serbia,61336631302,1331.63,24
XOWQA6509242699,6/11/2024 6:04,331962000000000.0,Poland,56008061021,862.64,24
LCLMH3719497787,6/11/2024 6:05,744514000000000.0,Netherlands,33069848733,1996.68,24
JEYNN5329113352,6/11/2024 6:16,210448000000000.0,Morocco,67879386366,779.04,24
LDECY6496004447,6/11/2024 6:17,811634000000000.0,Slovakia,53336005321,735.82,24
YCHFZ8280685048,6/11/2024 6:26,608309000000000.0,Tanzania,67883519609,190.9,24
ZDNYT9561458768,6/11/2024 6:27,431366000000000.0,UAE,57750241403,1280.73,24
WWVJZ9330937186,6/11/2024 6:39,671950000000000.0,Uzbekistan,53057790512,1609.06,24
UTIMC7469542458,6/11/2024 6:43,805723000000000.0,Bangladesh,16423100062,1669.84,24
TFQLE5384086245,6/11/2024 6:46,591467000000000.0,Uganda,20430614759,330.52,24
WJRKV1841262483,6/11/2024 6:53,240713000000000.0,Switzerland,58685621043,294.96,24
BWXBE7231117620,6/11/2024 6:59,515645000000000.0,Bahrain,38530972892,1466.54,24
XMXOS8101471077,6/11/2024 7:13,716438000000000.0,Belgium,66735940172,482.99,24
WRQIZ2556214077,6/11/2024 7:20,632948000000000.0,Argentina,56435715152,1532.25,24
YQDPK9328135961,6/11/2024 7:35,956572000000000.0,Iran,56375460114,218.27,24
UFBCX2628373664,6/11/2024 7:36,701197000000000.0,Malaysia,19913799037,471.9,24
TOXQS3027123570,6/11/2024 7:38,70275100000000.0,Uganda,67385264522,250.97,24
EDONB6541770866,6/11/2024 7:41,276128000000000.0,Angola,56654600941,1796.64,24
PRFGS9577307329,6/11/2024 7:41,128258000000000.0,Lebanon,12268866784,1932.15,24
DYVLR0418241977,6/11/2024 7:42,593990000000000.0,Ireland,67553791033,1719.15,24
CRTOC7382174771,6/11/2024 7:46,195321000000000.0,Myanmar,57933932856,1870.57,24
YMOKN8070714264,6/11/2024 7:47,97827300000000.0,USA,56953576212,1596.21,24
UMQRG3087596013,6/11/2024 7:47,798249000000000.0,Australia,59026095369,1618.2,24
IUHQK4155847138,6/11/2024 8:02,774007000000000.0,Canada,63106454776,1234.3,24
QOXYW5618639863,6/11/2024 8:12,845540000000000.0,Qatar,56364890200,1773.49,24
OOWQY8756571636,6/11/2024 8:22,827595000000000.0,Japan,18632426886,1244.54,24
RKAGQ8898764668,6/11/2024 8:27,629126000000000.0,Malaysia,33988118170,462.06,24
FAWHN4030238329,6/11/2024 8:34,749463000000000.0,Kuwait,67524153798,350.18,24
YXQWN2951323035,6/11/2024 8:34,928883000000000.0,Panama,57782464652,1137.45,24
IDKGD7208817106,6/11/2024 8:37,446316000000000.0,Tunisia,66265195540,972.05,24
AKWQA2458094743,6/11/2024 8:39,577522000000000.0,Bhutan,57462145488,436.0,24
OYPQK9009025371,6/11/2024 8:40,497551000000000.0,Romania,17450388518,1156.44,24
JSSPG3893949051,6/11/2024 8:44,976570000000000.0,Fiji,53678575347,877.0,24
QMCMG6938764716,6/11/2024 8:57,478793000000000.0,Estonia,66267195336,1371.17,24
CCOEW2136394522,6/11/2024 9:04,554703000000000.0,Fiji,66242622772,1423.61,24
ZRPIG9928817391,6/11/2024 9:07,739050000000000.0,Brazil,57667627484,1178.6,24
MXNVR7553493754,6/11/2024 9:15,122010000000000.0,Pakistan,34419110089,1341.79,24
DMRQW8790936006,6/11/2024 9:20,250382000000000.0,Chile,20937634741,1795.97,24
FBLIQ6323422488,6/11/2024 9:28,942075000000000.0,Fiji,56749192941,63.79,24
AECQA6765127384,6/11/2024 9:35,784118000000000.0,Malaysia,35762041226,1632.14,24
GSFWR0418287244,6/11/2024 9:51,610883000000000.0,Israel,61565975450,399.35,24
FRPWQ7299874881,6/11/2024 9:52,351175000000000.0,Denmark,56995855710,1541.15,24
IGSSF0300375226,6/11/2024 9:57,927150000000000.0,Oman,56180218300,1817.58,24
ETGLV3863705970,6/11/2024 9:58,703730000000000.0,Spain,12911697133,341.54,24
MRIKP2324185848,6/11/2024 9:59,99621100000000.0,Poland,53466127480,612.13,24
JVTTV4164074371,6/11/2024 10:02,265608000000000.0,Singapore,53396425948,1988.48,24
EPZPT0264101294,6/11/2024 10:04,757339000000000.0,Poland,67678346340,968.75,24
ZXURI7011159019,6/11/2024 10:05,640451000000000.0,Serbia,57660659758,7.53,24
DZIIJ1498403068,6/11/2024 10:08,639880000000000.0,Ukraine,63543092292,714.15,24
TRHHW3194927879,6/11/2024 10:08,673705000000000.0,Germany,67617571274,1675.35,24
JRWXX7644219844,6/11/2024 10:09,676792000000000.0,Sudan,67677647937,496.73,24
EUOYQ3111645223,6/11/2024 10:25,544166000000000.0,Malaysia,56482418094,201.91,24
RSPUO1268534978,6/11/2024 10:53,959427000000000.0,Panama,13288494781,125.27,24
HTPBW5412073878,6/11/2024 10:54,332346000000000.0,Indonesia,36918768939,186.54,24
GBHEJ0970281509,6/11/2024 10:56,653485000000000.0,Greece,67715881751,1342.06,24
RVMWE4078249454,6/11/2024 10:56,702941000000000.0,Oman,56386446868,1376.93,24
FWJVI2805807090,6/11/2024 11:03,505170000000000.0,Germany,57244627397,1459.06,24
VNJTN5918413903,6/11/2024 11:09,861550000000000.0,Russia,39168322897,288.36,24
XORJM9918878065,6/11/2024 11:10,311918000000000.0,Sweden,56900563618,690.17,24
SPKIM9842881469,6/11/2024 11:11,282248000000000.0,Sri Lanka,65064919243,1519.91,24
BTKIB5889305336,6/11/2024 11:16,213960000000000.0,Luxembourg,64095556494,779.74,24
QHDJX4411917512,6/11/2024 11:30,174226000000000.0,New Zealand,30841256182,1510.67,24
MJLAC3546556896,6/11/2024 11:31,653720000000000.0,Serbia,68045216479,1102.67,24
FJXRJ6821218450,6/11/2024 11:39,910994000000000.0,Nepal,53592051322,887.79,24
DEVOD8843789720,6/11/2024 11:40,867415000000000.0,Afghanistan,56583606890,281.9,24
GOBKO0007457064,6/11/2024 11:41,571248000000000.0,New Zealand,35376057391,1944.24,24
XSBHN4810497518,6/11/2024 11:45,199841000000000.0,Colombia,59476383913,1834.41,24
QOQKA4112135208,6/11/2024 11:48,808971000000000.0,Argentina,53184375020,21.83,24
KVJNJ3593262121,6/11/2024 12:00,330019000000000.0,Australia,53910991140,1706.62,24
TXZSS0931784013,6/11/2024 12:05,987539000000000.0,Czech Republic,56131492867,1532.97,24
RCFLT0521267713,6/11/2024 12:08,562140000000000.0,Venezuela,37152356489,1168.8,24
FRREQ6628279015,6/11/2024 12:08,706057000000000.0,UAE,53924444891,558.49,24
AWIIB0882020846,6/11/2024 12:08,54902100000000.0,Cyprus,61873748409,1843.99,24
PXYYW6890619557,6/11/2024 12:27,121078000000000.0,Panama,66025509671,1486.36,24
ZTXRU0783136312,6/11/2024 12:30,655256000000000.0,Fiji,56079385410,1735.84,24
YOOKE9400456702,6/11/2024 12:36,231774000000000.0,Germany,63441522582,1508.43,24
IGHCY4551244569,6/11/2024 12:36,379543000000000.0,Slovakia,31993113688,921.47,24
GIXJZ2288993458,6/11/2024 12:39,808888000000000.0,China,21964507020,1298.07,24
OYDOS8712314269,6/11/2024 12:51,406244000000000.0,Italy,69294959718,240.56,24
BQRRJ6790419459,6/11/2024 12:52,988685000000000.0,Sri Lanka,68973665559,1825.62,24
NAVKA4416466607,6/11/2024 12:53,702211000000000.0,Japan,29185653944,1497.8,24
NKKNI8155422043,6/11/2024 12:55,22130600000000.0,Kuwait,56002058439,1532.45,24
THDMB7178149302,6/11/2024 12:59,611132000000000.0,Zimbabwe,66565964836,1386.84,24
UUEOY9226010330,6/11/2024 13:10,169727000000000.0,Singapore,53492411466,1688.28,24
PEXBB1977343655,6/11/2024 13:17,568952000000000.0,Cambodia,17637897300,480.57,24
MHDBB7551202384,6/11/2024 13:22,87597300000000.0,Chile,58326491823,38.73,24
CIXQQ9681411514,6/11/2024 13:25,575155000000000.0,Mexico,19529395937,1085.83,24
QENRL6081439505,6/11/2024 13:38,612145000000000.0,Cuba,56861369373,1299.5,24
UTZYZ0099624809,6/11/2024 13:52,85930800000000.0,Indonesia,67958412150,614.61,24
NQMYQ7713657250,6/11/2024 14:00,669301000000000.0,Dominican Republic,66364471764,1034.98,24
YCQKU1227914837,6/11/2024 14:06,401250000000000.0,Bulgaria,19925900499,1971.65,24
TEZBV6960989805,6/11/2024 14:13,698046000000000.0,Singapore,66264242170,509.53,24
IHVSL4017128548,6/11/2024 14:23,31484000000000.0,Yemen,57104320512,1562.92,24
TDQCU3973108108,6/11/2024 14:25,873066000000000.0,Romania,16087175382,1783.59,24
EIWCE7940373564,6/11/2024 14:44,264914000000000.0,Sri Lanka,56301711486,152.66,24
NRXSP6631245978,6/11/2024 14:45,427328000000000.0,Bahrain,56068118802,1062.53,24
YWUMU2720586239,6/11/2024 14:55,699832000000000.0,Denmark,56293714893,234.0,24
ALMOF9187395149,6/11/2024 14:58,167817000000000.0,Italy,26635259008,1891.17,24
LSCLB4709038381,6/11/2024 15:01,898516000000000.0,Morocco,66897021804,444.73,24
YMOJM2749647883,6/11/2024 15:04,742930000000000.0,Australia,56993757218,1341.24,24
UZRUP3595776723,6/11/2024 15:05,157660000000000.0,Tanzania,16065423194,1061.07,24
NPBAD9506953401,6/11/2024 15:06,993735000000000.0,Kenya,26971173540,340.63,24
EULXJ4361405750,6/11/2024 15:06,253840000000000.0,Sudan,18607588978,664.44,24
VGFLZ7720961286,6/11/2024 15:08,330603000000000.0,Namibia,37748971292,1003.17,24
CIYMR8843760717,6/11/2024 15:14,390922000000000.0,Hong Kong,57781616174,1918.05,24
TSNYH5262426082,6/11/2024 15:15,951972000000000.0,Poland,53251345597,274.8,24
MXBDH0183831071,6/11/2024 15:18,173452000000000.0,Slovakia,67677647937,1690.89,24
WPZWW5024910871,6/11/2024 15:22,122625000000000.0,Mongolia,66144782654,1044.0,24
VAZJU1032814469,6/11/2024 15:28,948998000000000.0,Syria,53650472536,816.15,24
CPFRT1884968967,6/11/2024 15:31,46673900000000.0,Netherlands,60156748895,1623.62,24
XETIX8165990202,6/11/2024 15:32,570722000000000.0,Belgium,56927793733,1486.75,24
JSNFE1518040579,6/11/2024 15:33,480720000000000.0,Egypt,35744673623,465.97,24
UFKWQ3110739443,6/11/2024 15:34,453305000000000.0,Spain,59656341676,433.97,24
